std_smiles,expt_test,database
CCC1(F)OC(C)(C(C)(F)F)OC1(F)CC,0,pubchem
CCC(C)C(=O)CF,0,pubchem
CC#CC#COC(C)C(C)C,0,pubchem
CCCC[SiH2]C(C)C,0,pubchem
[CH2]C(=O)CC,0,pubchem
C[Si]1CCCC1,0,pubchem
CCOCCOC(C)F,0,pubchem
CCS(C)(C)OC,0,pubchem
CS(=O)CCC=O,0,pubchem
CC(C)CC#CC(=O)C(C)C,0,pubchem
C#CCCN1C(=O)C(C)C(C)C1=O,0,pubchem
CCC(CC)C1CB1C,0,pubchem
CC1COC(C)(C)C1,0,pubchem
CC(C)(C)OC1CCCO1,0,pubchem
CC1OC1C#CC(C)(C)C,0,pubchem
C[Si](C)=S(=O)=O,0,pubchem
CCCCN(C)C(=O)C(F)F,0,pubchem
COC(C)C(C)(C)[Si],0,pubchem
CCCC(=O)C(=O)C(C)=O,0,pubchem
CCC#CC(C)(CC(C)C)OC,0,pubchem
CC(C)(C)SOC=O,0,pubchem
N#CCC1CCCCC1COC(F)F,0,pubchem
CCCC1OC12CCCC2,0,pubchem
CCCO[SiH](OC)OC,0,pubchem
CC(C)N1CCN(F)C1=O,0,pubchem
CCC(C)CC(C)(C)C,0,pubchem
CC(F)(F)CC1([Si])CCCCO1,0,pubchem
CCC(CC(C)C)C(C)C,0,pubchem
CCCCC1OP2(=O)OC1(CC)O2,0,pubchem
CCC(=O)N1C(C)CCC1C=O,0,pubchem
CC1CCOOC1(C)C,0,pubchem
CON(C=O)CCC=O,0,pubchem
CCCC(CC)OC(C)C,0,pubchem
CCOOP(=O)(CC)OOCC,0,pubchem
CC[N]CC,0,pubchem
[B]C1OC(C)(CC)C(C)C1C,0,pubchem
CN(C)SC(=O)F,0,pubchem
COCOC1CCC1,0,pubchem
CC(C)C(C)C(C)C,0,pubchem
CC(C)CCC(F)(F)C(C)(C)C,0,pubchem
C[SiH2][SiH](C)C,0,pubchem
FP1CCCC1(F)F,0,pubchem
O=C1CCCN1C1CC1F,0,pubchem
CC(C)C1CCOP(C)(=O)O1,0,pubchem
CC(C)C1CC(C)C(C)(C#N)O1,0,pubchem
CCCC#CCCCCC#CCCC,0,pubchem
CCCC1(CC(C)C)CC1,0,pubchem
CCC(C=O)S(C)=O,0,pubchem
C1#CC#CCCCCCCC#C1,0,pubchem
CCCC(C)C(C)OC,0,pubchem
CN(F)CC(C)(F)F,0,pubchem
C#C[Si](CC)(CC)OCC,0,pubchem
CCCS(=O)(=O)N(C)CC(F)F,0,pubchem
CC(C)C1CC(=O)OC1(C)C(C)C,0,pubchem
[C]#C[Si](CC)(CC)CC,0,pubchem
CC(C1CC1)C1CC1,0,pubchem
CCC(OC)OC(C)C,0,pubchem
CCCC(C)C(CC)C(C)F,0,pubchem
CCCCCC1OC(CCCCC)O1,0,pubchem
COCC(C)(C)OC(=O)C(C)C,0,pubchem
CC(=O)C(=O)P,0,pubchem
CC(C)B1OC(C)C(C)(C)O1,0,pubchem
O=CC(F)(F)CC1CCCCO1,0,pubchem
CCCB1OCC(C)(C)CO1,0,pubchem
CCCC(CCF)C(CC)CC,0,pubchem
CCC(C)=O,0,pubchem
CCN(CC#N)CC(F)(F)F,0,pubchem
CCOC1CC(=O)N(C(C)C)C1=O,0,pubchem
[Si]C1([Si])CCC([Si])([Si])[Si]1=S,0,pubchem
CC(C)COC1CCCO1,0,pubchem
CCOP1(=O)OC(C)CC(C)(C)O1,0,pubchem
CCOC(CC)CC(C)C,0,pubchem
CC(C)(C)S(=O)(=O)CC=O,0,pubchem
CCCC(CCC)C(CC)(CC)OC=O,0,pubchem
CO[Si](OC)(OC)C(C)F,0,pubchem
CC#CC#CC#C[Si](C)(C)C,0,pubchem
COCCCCCC(F)(F)F,0,pubchem
C#CC(C)(C)OCOC,0,pubchem
C[Si]1O[Si](C)(C)O1,0,pubchem
CC(C)(C)N1CC1=O,0,pubchem
CCCCCCCCCCOC(F)F,0,pubchem
CC(F)OCCCCOC(C)F,0,pubchem
CCC(C)C1CC(C)CO1,0,pubchem
O=CN1CCSC(=O)C1,0,pubchem
CC1OC(F)(F)OC1C(C)(C)C,0,pubchem
CCCCCCCCCC(F)CC,0,pubchem
CC1CCC(C)O1,0,pubchem
CCC(=O)N1CC(F)C1,0,pubchem
CC#CC12OCC(C)(CO1)CO2,0,pubchem
CC(=O)N(CC(C)C)CC(F)(F)F,0,pubchem
CCCC1CC1COC,0,pubchem
CCCCCCC(C)[SiH3],0,pubchem
CC(C)(C1OCCO1)C(F)(F)F,0,pubchem
CCC#CC(OCC)OCC,0,pubchem
CC(C)C(CCCC#N)(O[Si])C(C)C,0,pubchem
CC#CC[Si](C)(C)C,0,pubchem
CCC[Si](C)(F)CCC,0,pubchem
CCCOP(=O)(CC)OCC,0,pubchem
CC(C)CC(F)C(C)C(C)F,0,pubchem
FC1CC(F)(F)CS1,0,pubchem
CCN1[Si]N(C)C1C,0,pubchem
CCC(C)C(C)CS(C)(=O)=O,0,pubchem
CCCCCCCN(F)F,0,pubchem
CC(CC=O)S(C)=O,0,pubchem
CCC[Si](C)(C)OP=O,0,pubchem
CC(C)C(C)(C)SC#N,0,pubchem
COC(OC)C(F)C=O,0,pubchem
COCS(C)(C)OS(=O)(=O)C(F)(F)F,0,pubchem
CCC(C)SS(C)(=O)=O,0,pubchem
[B][Si](C)(C)O[Si]([B])(C)C,0,pubchem
FC1(F)CSCC1(F)F,0,pubchem
CC1CN(C)C(=O)C1F,0,pubchem
CCCCCSOC=O,0,pubchem
CN1C(=O)C(=O)N([Si](C)(C)C)C1=O,0,pubchem
CCC(F)(F)C(=O)N1CCC(=O)C1,0,pubchem
CB1C(C)CC1C,0,pubchem
CC(=O)C(C)C(C)F,0,pubchem
CC(C)C(=O)OC(C(C)C)C(C)C,0,pubchem
CCOC1CCC(F)(F)CC1,0,pubchem
CCO[Si](CCF)(OCC)OCC,0,pubchem
FC(F)(F)SN1COCOC1,0,pubchem
CC(C)O[Si]1(OC(C)C)OCCO1,0,pubchem
CCCCC#CC(C)CC(C)C,0,pubchem
CCCCCC#CC(C)(C)C,0,pubchem
C1#COCCCCCC1,0,pubchem
CCCCS(=O)OC,0,pubchem
COOC(C)(C)OC,0,pubchem
CCOCOCOCOCOCC,0,pubchem
O=S1CCCS1,0,pubchem
CC1(C)COC(C)(C)C(=O)O1,0,pubchem
CC#CCCCCC(C)CC,0,pubchem
CC[Si](C#CC(F)(F)F)(CC)CC,0,pubchem
CCCCC#C[Si](C)C,0,pubchem
CCCCCCCOC(F)(F)C(=O)OCC,0,pubchem
CC1OC1CC1CCC1,0,pubchem
CCCCCC(C)(C)OC,0,pubchem
COCO[Si](C)(C)OC,0,pubchem
CC(C#N)C1CC(=O)N(C(C)C)C1,0,pubchem
COCC(C)P,0,pubchem
CCCCOP(C)(=O)CC(F)(F)F,0,pubchem
CP(C)C(F)(F)F,0,pubchem
CO[SiH](F)O[Si](C)(C)OC,0,pubchem
CC1(C)OC(=O)C(=O)N2CCCC21,0,pubchem
CCCCOCOCC,0,pubchem
CC12OCCCC1CCO2,0,pubchem
CCC1CCCOC1CC,0,pubchem
CC#CCCCCC#CCCC,0,pubchem
CCC(C)OP(C)(C)=O,0,pubchem
CN(C)[Si](C)(F)F,0,pubchem
CC(C)C(=O)C(C)(C)C(F)F,0,pubchem
C[Si](C)OCC(F)F,0,pubchem
CC(C)(C)CC(C)(C)F,0,pubchem
CCOP(C)(=O)CCC=O,0,pubchem
CCCCCC(CC)OP=O,0,pubchem
COCC1COP(=O)(SC)O1,0,pubchem
CCCCOC1(C)COC1,0,pubchem
CC(C)O[SiH](C)C,0,pubchem
CCCCCC(CC)COP=O,0,pubchem
CCCC(C)(OC)C(C)C=O,0,pubchem
CC(C)OP1(=O)OCC(C)C(C)O1,0,pubchem
CC(C)C1CS1=O,0,pubchem
CCCC(C)OC(C)C,0,pubchem
COC(=O)CN(C(C)C)S(=O)(=O)C(F)F,0,pubchem
O=C1OC2(CC2)C(=O)N2CCCC12,0,pubchem
CCCSC(=O)C(F)(F)F,0,pubchem
O=CN1CCC(CC(F)(F)F)C1,0,pubchem
CCC(C)(C)C(C)(F)CF,0,pubchem
CC(C)COC1CC(F)(F)C1,0,pubchem
CC(C)C(C)C#CC#CC(C)(C)C,0,pubchem
CCCCCC1(CC)OC1C,0,pubchem
COCC1CC(F)(F)C(C)O1,0,pubchem
CCCCCCOOC,0,pubchem
C[C](C)C1OC1C,0,pubchem
CCC1(CC(C)C)CCCO1,0,pubchem
CC(C)CCC(OC(C)C)C(F)(F)F,0,pubchem
CCN(C)[SiH],0,pubchem
CC#CC#CC#CCC(C)=O,0,pubchem
CCCCOP1(=O)OCC(C)O1,0,pubchem
COC1OCC(C)CO1,0,pubchem
[CH2]C(=O)C#CCOC,0,pubchem
[CH2]C(=O)C(C)C,0,pubchem
CCN(CCC(=O)OC)C(=O)C(F)(F)F,0,pubchem
C[C](C)C(C)C,0,pubchem
CC1(C)OCC(COSC(F)(F)F)O1,0,pubchem
CN(CCC#N)C(=O)C1CCC1,0,pubchem
CCOC(C#CC=O)OCC,0,pubchem
CC1CC1C1CCCO1,0,pubchem
C#CCCCCC12OCC(CO1)C(C#N)O2,0,pubchem
CC(C)C(C(=O)OC(C)(C)C)C(C)C(F)(F)F,0,pubchem
CC1CCC#CC(C)(C)CC1,0,pubchem
CCCOB(CC)OCC,0,pubchem
CCO[Si](CCCC(F)(F)F)(OCC)OCC,0,pubchem
CC(C)(C)[Si]OCC=O,0,pubchem
CCCCC1(CCC)CC1,0,pubchem
CC12CCCN1C2,0,pubchem
O=CN1CC2(CCS2(=O)=O)C1,0,pubchem
CC(C)C(C)CC(F)(F)C(C)C,0,pubchem
CC1(C)OCCCO1,0,pubchem
CC(C)C(C)C1CC1,0,pubchem
CO[Si]1(OC)CC(C)C1,0,pubchem
CCOCC(C=O)CCC=O,0,pubchem
CCC(CCC=O)CC(C)C,0,pubchem
CCC1(CC)CC(=O)N(CC(C)C#N)C1=O,0,pubchem
CO[Si]C(C)C,0,pubchem
CN(C)C(=O)C1CC1C(F)F,0,pubchem
CCCCOP(C)(F)=S,0,pubchem
CC#C[Si](C)(C)C,0,pubchem
CCCCOC(C)(C)C=O,0,pubchem
CC[B]C(C)(C)C(C)C,0,pubchem
CCC1SC(=O)OC1C,0,pubchem
CSC(F)(F)C(C)C,0,pubchem
C#CC(=O)COCC,0,pubchem
CCC1OC(C)C1C,0,pubchem
CC1OCC(C=O)OC1C,0,pubchem
C#CC(C)(CC)OC(C)C,0,pubchem
CC1CCCOC12OCCO2,0,pubchem
CCOC(=O)CCC(=O)C#CC(C)C,0,pubchem
CC(C)COCCCCF,0,pubchem
CC1C#CCCCCCC1,0,pubchem
COC(F)C(F)CC1OC1C,0,pubchem
CO[SiH2]C1CCCC1,0,pubchem
CC(C)CC1OC1(C)C,0,pubchem
CC(C)OC(C)C(=O)OC(C)C=O,0,pubchem
CC(C)[CH]CC(C)C,0,pubchem
O=C(N1CCCO1)C(F)(F)C(F)(F)F,0,pubchem
CC1CCC(OC(F)F)CC1,0,pubchem
CCC1CC(F)CCO1,0,pubchem
[B]C1CCC(COC(C)C)O1,0,pubchem
CCC(C)C(C=O)C(C)C,0,pubchem
COCC(C)C1CCCO1,0,pubchem
CC#CCN1CCCC1C#N,0,pubchem
CC1OCCOC2(OCCCO2)O1,0,pubchem
CC1SC1=O,0,pubchem
CCC1OCOCC1=O,0,pubchem
CC1CC(C)OSO1,0,pubchem
CCC[SiH2]C1CCCCO1,0,pubchem
CCC(C)(C)C(=O)N1C(=O)CCC1=O,0,pubchem
CC1CCCCC1OC(=O)C=O,0,pubchem
COC(F)C(C)(F)OC,0,pubchem
CC(C)(C)C1CCC1F,0,pubchem
FC(F)[Si]CCCCCC[Si]C(F)F,0,pubchem
CCOCCCC(C)C(F)(F)F,0,pubchem
COCOCCCCC=O,0,pubchem
COCC1(C)CCCCO1,0,pubchem
CC1CC(C)OB(C(C)C)O1,0,pubchem
CC(=O)N1CC2(CCO2)C1,0,pubchem
CCCC1(CC)CCCCO1,0,pubchem
CCCC#C[SiH]1CCCCC1,0,pubchem
CC(C)OCCC(C)(C)OC(F)(F)F,0,pubchem
CC(CC=O)CCC=O,0,pubchem
CCC(C)(C)C(=O)N1CCCC1C#N,0,pubchem
CCCCC(CC)C[B]OC,0,pubchem
CC[Al]CC(C)C,0,pubchem
CC(=O)N1CCCC(F)(F)C1,0,pubchem
CCC(C)(C)C(C)(CC)C(F)F,0,pubchem
CCCCOCC(C)(C)OC=O,0,pubchem
CN1CC(F)C(C)(C)OC1=O,0,pubchem
CC1(C)SC1(C)C#N,0,pubchem
CCOC1(C)OC1C,0,pubchem
CCCCC#CC(C)CCCC,0,pubchem
CCC(C(OC)OC)C(F)(F)F,0,pubchem
O=CC1CCCSC1=O,0,pubchem
CC[Si](C#COC)CC,0,pubchem
C#CC1(C(CC)CC)CC1,0,pubchem
CC(CCC#N)S(C)(C)F,0,pubchem
CSSCC(F)(F)C(F)(F)F,0,pubchem
FC(F)(F)PC1CC1,0,pubchem
CC#CCCCCCOC,0,pubchem
CCC1OCOC1(C)C,0,pubchem
CC(C#C[Si](C)(C)C)CC=O,0,pubchem
CCC(C)(C)N(C)C(=O)C(F)F,0,pubchem
[B][B]B1CCCC(C)C1(C)CC,0,pubchem
CCC(C)(C)C(C)OCC(F)(F)F,0,pubchem
CC1OC1(C)CN1C(=O)CCC1=O,0,pubchem
CC(C)(C)N1C(=O)CCC1=O,0,pubchem
COP(C)(=P)OC,0,pubchem
C#CC#CC#CC#CC#CC#CSC(C)=O,0,pubchem
CC(C)OCCCCC(C)(C)C#N,0,pubchem
C#CC1(CC)CCCC1,0,pubchem
CCC1(C)CCCN(C(C)=O)C1=O,0,pubchem
COC(C)C(=O)N1CC(F)(F)C1,0,pubchem
CC1(CN(F)F)CCO1,0,pubchem
CCC1(C)O[B]OC1(C)C,0,pubchem
CCCCOCC(C)C(F)(F)F,0,pubchem
C1CCOSCC1,0,pubchem
CC(C)C1OCC1C,0,pubchem
CCC1OC2(C)CCCC1O2,0,pubchem
CC(C)(C)OC(=O)CCN1C(=O)CCC1=O,0,pubchem
CC[SiH]1CCCC1,0,pubchem
FCCCC#CC#CCCCCF,0,pubchem
CCCC(C)(C)CCC,0,pubchem
CCC(C)CN(C=O)CC(F)(F)F,0,pubchem
CO[Si]CC(C)C,0,pubchem
C[SiH](C)C#CC(C)(C)C,0,pubchem
CCO[Si]C(C)CC,0,pubchem
CCCCOC(=O)C#CC#CC(=O)OCCCC,0,pubchem
CC(C)(C)OC(=O)C1CCCN1C(=O)C(F)F,0,pubchem
CCCC1CCC(CC)O1,0,pubchem
COC(=O)CCC12OCC(C)(CO1)CO2,0,pubchem
CC(C)C(=O)N1CCC(CC#N)C1,0,pubchem
CC(C)C(C#N)C1CCC(=O)N1C,0,pubchem
CC1C#CC2CC2C1,0,pubchem
CC(C=O)C(C=O)CCC=O,0,pubchem
CC1CCC(F)C2OC12,0,pubchem
CC(C)C(C)(C)S(C)(=O)=O,0,pubchem
COC(OC)[SiH2]CCC(F)(F)F,0,pubchem
CCCC(C)C#CC(=O)CC,0,pubchem
CC(C=O)CC#C[Si](C)(C)C,0,pubchem
CC12CCC(C)(OC1=O)C(=O)O2,0,pubchem
CCC(C)CC1OC1(C)C,0,pubchem
CC#CC1OP(C)(=O)CC1C,0,pubchem
CCCC(CCC(C)F)C(C)C,0,pubchem
COP(=O)(F)C(C)C(C)(C)C,0,pubchem
CCOC1OC(C)CC(C)(C)O1,0,pubchem
CCC(CC#N)S(C)(C)F,0,pubchem
CCCCC1(OCC)CO1,0,pubchem
CC(=O)OCC(C(C)C)C(C)C,0,pubchem
CCC1CC1C(C)C,0,pubchem
CCC(=O)C(=O)N1CCCC1=O,0,pubchem
O=C(CCCC1CCCO1)C(F)F,0,pubchem
CC(C=O)P(C)C,0,pubchem
[CH]C(=O)CCC,0,pubchem
CCOCC1CCC(F)(F)C1,0,pubchem
CC(C)N1C(=O)C(=O)N(C(C)C)C1=O,0,pubchem
CC(C)CC1CC1C,0,pubchem
CCC1OC2CCCC1(C)O2,0,pubchem
CCCCCCOCC(C)F,0,pubchem
CCC1(COCOC)COC1,0,pubchem
CC1(C)OS(=O)CC1=O,0,pubchem
CC(C)C(=O)N1CC(C(F)(F)F)C1,0,pubchem
CCSC(C#N)(CC)CC,0,pubchem
CCCC(CC)CCCC(C)C,0,pubchem
CCCS(=O)CC(F)(F)F,0,pubchem
C#CC1(CCCC)OCCCO1,0,pubchem
CCC1CC(=O)N(OC(C)=O)C1=O,0,pubchem
COO[Si](C)(OC)OC,0,pubchem
[B]N(CC)CC,0,pubchem
[B]C1OC([B])C([B])OC1[B],0,pubchem
FC1(P)CCC1,0,pubchem
COC1(C2CC2)CCCO1,0,pubchem
CB1N(F)B(C)N(F)B(C)N1F,0,pubchem
CCCC([SiH3])CC(C)C,0,pubchem
CC(F)(F)C(F)(F)C1(C)CP1,0,pubchem
CCC#CCC(C)=O,0,pubchem
CC(C)CC([NH])C=O,0,pubchem
CCC1(F)CCCC1C,0,pubchem
O=C1CCON1CC(F)F,0,pubchem
CC(CF)S(C)=O,0,pubchem
CCCCC1(C)OC1CCC,0,pubchem
CC(C)(F)C(C#N)C1CCCCC1,0,pubchem
CC#CC#CCCCCCC,0,pubchem
CCCS(=O)OC,0,pubchem
COCCOC[Si](C)(F)F,0,pubchem
CC12CCCN1C(=O)CC2=O,0,pubchem
CCCCB1OCC2CC12,0,pubchem
CC(C)C1OCC(CC#N)CO1,0,pubchem
CCCCC#CC(CCC)OC,0,pubchem
CC#CC(=O)CC(C)(C)C,0,pubchem
CC(C)C(=O)N1C(=O)CC(C(C)C)C1=O,0,pubchem
C[SiH2]CC(C)CC(C)C,0,pubchem
CC1OC1C1OC1(C)C,0,pubchem
CS(=O)C(=O)C1CCCC1,0,pubchem
CCC(C)C(=O)C(C)F,0,pubchem
CCC1OOC1CC,0,pubchem
CC1CSN(C)C1=O,0,pubchem
[B]1[B][B]C2[B][B][B]C([B]1)[B][B][B]2,0,pubchem
O=CN1CCCN1C=O,0,pubchem
N#C[C]1CCCCC1,0,pubchem
CCC1OC1CN1C(=O)CCC1=O,0,pubchem
CC1(C)CC12OC(=O)C2(C)C,0,pubchem
CC1CC1B1OCCCO1,0,pubchem
CSCC(F)(F)C(F)F,0,pubchem
CCP(#N)CC,0,pubchem
O=CCCCCC(C=O)C=O,0,pubchem
CCC#CCCCCC1CC1,0,pubchem
CC(C=O)C1(C)OC1(C)C,0,pubchem
CC1CCC(=O)N1OC(=O)C(F)(F)F,0,pubchem
O=c1cc2cccc-2c1=O,0,pubchem
CCCC(C)(CC)C(C)C,0,pubchem
CCC(OP(C)(C)=O)C(F)(F)F,0,pubchem
CC12CCOP(=O)(OCC1)O2,0,pubchem
CCCCC(CC)OP(C)(=O)F,0,pubchem
CCC1(C(=O)OC)OC(C)CC(C)O1,0,pubchem
CCC1CCCN1C=O,0,pubchem
CB1C(C)C1C,0,pubchem
CN(C)C(F)(C(=O)F)C(F)(F)F,0,pubchem
[CH]CC(C)(C)C[CH],0,pubchem
CCCCCC(CC)CCC,0,pubchem
CCCC#CC(=O)C#CCCC,0,pubchem
C[B]P(C)CC,0,pubchem
CP(C)N1C(=O)CCC1=O,0,pubchem
CCCC1PC1CF,0,pubchem
COS1(OC)CCCC1,0,pubchem
CCCOC(CF)CF,0,pubchem
CCC12CCC1OB(C)O2,0,pubchem
CC1C(C)N1P=S,0,pubchem
CCCCCCOC(F)(F)C(=O)OCC,0,pubchem
CC[Si]1(C)CCCO1,0,pubchem
CCC(OC(=O)C(C)(C)CC)C(C)C,0,pubchem
CCCCC(CC)C(C)CF,0,pubchem
CC(C)O[SiH2]C(C)C,0,pubchem
CO[C]OC(C)(C)C,0,pubchem
[B]P(C)OCCC=O,0,pubchem
C1#CSCCC1,0,pubchem
CCO[Si](C)(C)OC(C)F,0,pubchem
O=CC(=O)CN1CC1,0,pubchem
CCOP(=O)(F)CC(C)(C)C,0,pubchem
CC1(C)COPO1,0,pubchem
CCO[Si](CC)(CC(F)(F)F)OCC,0,pubchem
FC1(F)CCCN([Si])C1,0,pubchem
CO[Si]1CCCCO1,0,pubchem
CCCC(CC)OCO[Si],0,pubchem
CC#CCCCCCC#CCC,0,pubchem
COCOC(C)C1CO1,0,pubchem
CCCCOC(CF)CF,0,pubchem
CCOC1OC(C)CC(C)O1,0,pubchem
CCCC[C](C)C,0,pubchem
C[Si](C)(C)OCCCC(F)(F)F,0,pubchem
CC1CC(=O)N2CCCC12,0,pubchem
CCN(CCC(=O)OC)S(=O)(=O)C(F)(F)F,0,pubchem
CCC(CC)(CC)OP(C)(=O)F,0,pubchem
CC(C)SSC=O,0,pubchem
CC(CCC=O)CCC=O,0,pubchem
C#CC(C)(C)C1CCC1,0,pubchem
C#CCN(C)C(=O)C(C)OC,0,pubchem
CCCCCCCOCC(F)(F)F,0,pubchem
CC1OC1C(C)(C)CCC=O,0,pubchem
CC(C)C1C#CC2(CC2)C1,0,pubchem
CC1(C)OB(CCCC(F)(F)C(F)(F)F)OC1(C)C,0,pubchem
CC(C)[SiH]1CCC1,0,pubchem
CCCCCCCC1OC1C,0,pubchem
CC#CC1CCCC1,0,pubchem
CCC(CC)CC1OC1C,0,pubchem
CC1C(C(C)(C)C)C1(F)F,0,pubchem
CCCC(OC)OOC,0,pubchem
CCCC1OC1CCC1CO1,0,pubchem
CC(C)N(C)[Si],0,pubchem
COCOC1CCCC1C#N,0,pubchem
CC(CS(C)(=O)=O)C(=O)N(C)C,0,pubchem
CCN(CC)C(C#N)C#N,0,pubchem
CCC1OOC(CC)O1,0,pubchem
N#CSCCCCC(F)(F)F,0,pubchem
C1CCC[SiH2]CC1,0,pubchem
CC(C)(CC=O)CCC=O,0,pubchem
CO[SiH](CCC=O)OC,0,pubchem
O=C(C(F)F)N1CCC(F)CC1,0,pubchem
CC(C)COC(F)(F)CC(C)C,0,pubchem
CB1CCCCC1,0,pubchem
CCC1CCCC1C,0,pubchem
CC(C)CC#CS(C)(C)C,0,pubchem
[CH2]CCCCC=O,0,pubchem
CCCOP(=O)(OC)C(C)C,0,pubchem
CC(C)(C#N)COCC(C)(C)C#N,0,pubchem
CC1CC12OC2C,0,pubchem
CCCC1OCC(C)CO1,0,pubchem
CC#CC1CCC1C,0,pubchem
CCSC(=O)CF,0,pubchem
CCCCC(C)OCC,0,pubchem
CCP1(=O)CCC(C)O1,0,pubchem
CCC1CC1C(C)(C)F,0,pubchem
CC1COCC(C)C1,0,pubchem
CC(=O)N1C(=O)C2CC3OC3CC2C1=O,0,pubchem
CCCCB1CCCC1,0,pubchem
CC(C)N1C(=O)C(F)(F)CC1C,0,pubchem
CC(C)C1CC1C,0,pubchem
CCCC(=O)C#CC(C)(C)C,0,pubchem
CCCCC1(C(C)C)CO1,0,pubchem
CC1O[Al](C)O[Al](C)O1,0,pubchem
CCC(F)C(CC)C(C)C,0,pubchem
CCOC1(OCC)OC(C2OCO2)O1,0,pubchem
CC(C)C(F)(F)OCC1CC1,0,pubchem
CC1(C)COC(C=O)OC1,0,pubchem
COC1CCCOC1C,0,pubchem
CCCCCC[SiH2]OC(C)C,0,pubchem
CCO[Si]C(C)C,0,pubchem
COCC(=O)C(C)(F)F,0,pubchem
CC(C)OCCOC(C)(F)F,0,pubchem
CON(OCF)OC(F)F,0,pubchem
CCC1(CC)CC(=O)N(C(C)CC#N)C1=O,0,pubchem
CCCCC(CC(F)(F)F)OC,0,pubchem
CCOP(=O)(CC)CC,0,pubchem
C[Si](C)(F)CCC(=O)OCC(F)(F)F,0,pubchem
CCCC(C)(CC)CC(C)C,0,pubchem
CCCC(C)C(=O)N1CCCC1C#N,0,pubchem
CC1CC2CC(F)(F)C2C1,0,pubchem
CCC(C)(CC)CC(C)CF,0,pubchem
CCC(C#N)C12OCC(C)(CO1)CO2,0,pubchem
CCC(C)CN(C)C(=O)C(F)F,0,pubchem
CCCC(CC)COC(C)C,0,pubchem
COCOC(C)C(C)C=O,0,pubchem
CC1(C)C(=O)N2CCC21,0,pubchem
CCC1CCC(C)(C)O1,0,pubchem
CCC1OCC(C)CO1,0,pubchem
CCC#CC(C(C)C)C(C)(C)C,0,pubchem
CC(C)N1CC1F,0,pubchem
FCCOPOCCF,0,pubchem
CC#CC(CC)CCCCC,0,pubchem
CC(C)OC(C)(CF)CF,0,pubchem
C#CCC(C)(C)OCOC,0,pubchem
CCCC1C(CCC)S1(=O)=O,0,pubchem
CCOCO[SiH2]OCOCC,0,pubchem
CCC(C)OS(C)=O,0,pubchem
CC(C)(C)C1(C)OO1,0,pubchem
CCCCOCCOC(F)(F)C(F)F,0,pubchem
CCCC(CCC)C(C)(C)OC=O,0,pubchem
CCOC1CC(OCC)O1,0,pubchem
CC(C)B(C(=O)OC(=O)B(C(C)C)C(C)C)C(C)C,0,pubchem
CCCC(CC)C(CC)CC,0,pubchem
CC1CN2CC23CCC13,0,pubchem
CN([Si])CCC(F)(F)F,0,pubchem
C[SiH2]C1CCCC1,0,pubchem
CCCCC1(CC)CCC1,0,pubchem
CCC(C)[SiH2]CC(C)C,0,pubchem
CC(C)C(CCCOC=O)C(C)C,0,pubchem
CO[Si](CCCC(F)(F)F)(OC)OC,0,pubchem
[N]N1CCCC1,0,pubchem
CP(C)(=O)COC(F)(F)C(F)F,0,pubchem
CCCCOCC(C)C=O,0,pubchem
CCCC#CC(=O)CC(=O)OCC,0,pubchem
CC1OB(C(C)(C)C)OC1C,0,pubchem
CCC(C)(C)OB1CCCCC1,0,pubchem
CCCS(=O)(=O)N(C)C(C)(C)C#N,0,pubchem
CC1([SiH2]C2CO2)CCCCO1,0,pubchem
CCCC#CC1CC1(C)C,0,pubchem
CCCCCCCC[Al](F)F,0,pubchem
CCC(CC)CCCC(CC)CF,0,pubchem
CC1C(=O)N1C(C)(C)C,0,pubchem
CCC(C)(C)N(C#N)C(C)C,0,pubchem
CCC1CC1C1CC1,0,pubchem
CC1(C)CCCC#CC(F)(F)CC1,0,pubchem
CSC#CC(C)C,0,pubchem
CCCCS(=O)(=O)C(C)(C)C,0,pubchem
CCCC1(CC)OCCO1,0,pubchem
CCCCCCC[SiH2]OC,0,pubchem
COC(C(C)C=O)C(C)C=O,0,pubchem
CB1CC(C)(C)C(C)(C)O1,0,pubchem
C[Si](C)(C)CCCC(F)(F)F,0,pubchem
C#CCC(CC)N1C(=O)C2CC2C1=O,0,pubchem
CC(OP=S)C(C)OP=S,0,pubchem
CCCC1OOC(CCC)O1,0,pubchem
CC(C)(C)SON=O,0,pubchem
COC(CCCF)OC,0,pubchem
CCCC(C)COCC,0,pubchem
CCO[Si](CC)(OCC)OC(C)CCC#N,0,pubchem
CCC[Si]1CCCCO1,0,pubchem
CCCCCCC(C)OP=O,0,pubchem
CCC(C)(C)OS(=O)(=O)C(C)(C)C,0,pubchem
CCCC(C(=O)N(C)C)C(F)(F)F,0,pubchem
CC(C)CCC#CC(C)(C)C,0,pubchem
[Si]C1CCC2OC2C1,0,pubchem
CCC(CS(C)(=O)=O)C(C)C,0,pubchem
CC(C)B1OCC(C)C(C)O1,0,pubchem
CC[SiH2]OCCCOC,0,pubchem
CCCC1(C)COCOC1,0,pubchem
CCN(C)P=O,0,pubchem
CC1OCOC1C,0,pubchem
CCCCCCCCC(F)CCC,0,pubchem
CCCC(C)(CC)OCC,0,pubchem
FC(F)(F)C(F)(F)OCC1CCCCO1,0,pubchem
C[Si]1(F)CCCCC1,0,pubchem
CC(=O)C(=O)C1(C)OCCCO1,0,pubchem
CC(C)C(=O)N1CC2(COC2)C1,0,pubchem
CCCCOC(C)CCC,0,pubchem
